Reference Number,Origin City,Origin State,Origin Zip,Origin Country,Destination City,Destination State,Destination Zip,Destination Country,Pickup Date,Freight Class,Weight,Hazardous,Scac,Contract ID,Contract Name,Carrier,Transit Time,Carrier Charge,Distance,Error
LAC2995480,LOS ANGELES,CA,90001,USA,HIDALGO,TX,78557,USA,9/1/2011,250,780,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,3,12219.61,0,
LAC2995491,WALNUT,CA,91789,USA,MEDLEY,FL,33178,USA,9/1/2011,50,1035,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,5077.44,0,
KAS2992880,Los Angeles,CA,90033,USA,WICHITA,KS,67208,USA,9/1/2011,125,650,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,5259.62,0,
MJC2993083,San Fernando,CA,91340,USA,SAN ANTONIO,TX,78217,USA,9/1/2011,50,1543,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,5395.57,0,
10Y2990125,Los Angeles,CA,90007,USA,Bolingbrook,IL,60440,USA,9/1/2011,85,350,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,1409.99,0,
LBC2990303,torrance,CA,90502,USA,Pleasanton,TX,78064,USA,9/1/2011,100,4969,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,28795.37,0,
MIN2991156,OXNARD,CA,93030,USA,Bloomington,MN,55425,USA,9/1/2011,85,525,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,2513.74,0,
JNW2887115,Cypress,CA,90630,USA,Mahwah,NJ,07430,USA,9/1/2011,60,680,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,4021.68,0,
KAS2992028,LOS ANGELES,CA,90065,USA,Brooklyn,NY,11210,USA,9/1/2011,175,650,FALSE,,(4397502368,3023,0),Cost Estes NEW,Estes Express Lines,1,12673.41,0,
10Y2992588,El Monte,CA,91731,USA,Rochester,NY,14623,USA,9/1/2011,85,2000,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,15328.57,0,
KAS2992827,San Diego,CA,92121-2449,USA,LOUISVILLE,KY,40241,USA,9/1/2011,125,500,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,2754.77,0,
KAS2992930,La Mirada,CA,90638,USA,Herndon,VA,20171,USA,9/1/2011,85,253,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,2050.2,0,
WES2983636,Fullerton,CA,92832,USA,Rittman,OH,44270,USA,9/1/2011,70,1480,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,7542.16,0,
PDN2990168,Pasadena,CA,91103,USA,New York,NY,10032,USA,9/1/2011,65,353,FALSE,,(466688725,3023,0),Cost A Duie Pyle,A Duie Pyle,1,2826.7,0,
KAS2990197,El Cajon,CA,92020,USA,CAPITOL HTS,MD,20790-9991,USA,9/1/2011,55,1120,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,9288.59,0,
SBC2990203,Sylmar,CA,91342,USA,Muncie,IN,47306,USA,9/1/2011,70,228,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,1074.28,0,
PDN2990247,Pasadena,CA,91103,USA,Clairton,PA,15025,USA,9/1/2011,65,319,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,2299.54,0,
10Y2990283,REDONDO BEACH,CA,90278,USA,Bolingbrook,IL,60440,USA,9/1/2011,70,603,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,2639.75,0,
LAC2991286,Gardena,CA,90248,USA,Orlando,FL,32806,USA,9/1/2011,125,694,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,5572.43,0,
KAS2991523,Placentia,CA,92870,USA,Tyler,TX,75706,USA,9/1/2011,70,250,FALSE,,(2782672995,3023,0),Cost Beaver Express,Beaver Express,1,968.08,0,
LBC2991536,Compton,CA,90220,USA,St Louis,MO,63110,USA,9/1/2011,85,1200,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,6399.9,0,
LBC2991540,Compton,CA,90220,USA,Maple Grove,MN,55311,USA,9/1/2011,85,1140,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,5997.07,0,
SSI2991767,Anaheim,CA,92806,USA,Central City,KY,42330,USA,9/1/2011,85,584,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,3410.72,0,
SBC2992064,Sylmar,CA,91342,USA,East Setauket,NY,11733,USA,9/1/2011,70,882,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,8780.37,0,
KAS2991604,Carlsbad,CA,92008,USA,CANTON,GA,30115,USA,9/1/2011,100,867,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,5556.01,0,
KAS2991617,Carlsbad,CA,92008,USA,APPLETON,WI,54913,USA,9/1/2011,100,686,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,5358.77,0,
KAS2992100,Rancho Cucamonga,CA,91730,USA,Washington,DC,20002,USA,9/1/2011,92.5,985,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,8683.62,0,
KAS2992137,Rancho Cucamonga,CA,91730,USA,Miami,FL,33172,USA,9/1/2011,125,243,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,3161.36,0,
KAS2992157,Rancho Cucamonga,CA,91730,USA,Huntsville,AL,35801,USA,9/1/2011,85,595,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,3748.61,0,
HCG2884980,City of Industry,CA,91789,USA,RAINSVILLE,AL,35986,USA,9/1/2011,70,464,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,2940.09,0,
SSI2991067,GARDENA,CA,90248,USA,Bloomington,IN,47403,USA,9/1/2011,125,1525,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,9768.42,0,
SAC2992029,Lake Forest,CA,92630,USA,Indianapolis,IN,46225,USA,9/1/2011,85,529,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,2514.7,0,
SSI2993053,Bloomington,CA,92316,USA,Sarasota,FL,34233,USA,9/1/2011,55,630,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,4335.94,0,
ULRD2991777,SANTA FE SPRINGS,CA,90670,USA,Laredo,TX,78041,USA,9/1/2011,77.5,140,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,945.5,0,
KAS2992177,IRVINE,CA,92614-5617,USA,MIAMI,FL,33014,USA,9/1/2011,50,3708,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,28144.61,0,
LBC2989441,Vernon,CA,90058,USA,HOUSTON,TX,77007,USA,9/1/2011,150,840,FALSE,,(466914120,3023,0),Cost Southwestern Motor Transport,Southwestern Motor Transport,1,8490.67,0,
LBC2989466,Vernon,CA,90058,USA,HOUSTON,TX,77021,USA,9/1/2011,60,8001,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,34719.02,0,
SGA2989651,Westlake Village,CA,91362,USA,MIAMI,FL,33166,USA,9/1/2011,92.5,1715,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,14455.23,0,
KAS2990171,OXNARD,CA,93030,USA,TETERBORO,NJ,07608,USA,9/1/2011,125,200,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,2329.28,0,
SFWQ5396111,ANAHEIM,CA,92806,USA,COLLEGE PARK,GA,30349,USA,9/1/2011,150,470,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,3601.12,0,
KAS2991622,LOS ANGELES,CA,90013,USA,FREDERICKSBURG,OH,44627,USA,9/1/2011,85,1832,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,12401.67,0,
KAS2887877,COVINA,CA,91722,USA,SAN MARCOS,TX,78666,USA,9/1/2011,92.5,366,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,1631.83,0,
KAS2991897,Cerritos,CA,90703,USA,Quitman,TX,75783,USA,9/1/2011,125,734,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,3,5295.79,0,
KAS2992276,Ontario,CA,91761,USA,Miami,FL,33172,USA,9/1/2011,150,587,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,9649.95,0,
KAS2992454,Murrieta,CA,92563,USA,OMAHA,NE,68110,USA,9/1/2011,92.5,197,FALSE,,(512784911,3023,0),Cost Standard Forwarding,Standard Forwarding,1,1948.2,0,
KAS2992476,Murrieta,CA,92563,USA,HOUSTON,TX,77057,USA,9/1/2011,92.5,197,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,953.7,0,
LBC2992650,Vernon,CA,90058,USA,CHICAGO,IL,60632,USA,9/1/2011,150,3180,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,25209.72,0,
KAS2989337,San Diego,CA,92154,USA,SARASOTA,FL,34230,USA,9/1/2011,55,6600,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,49252.05,0,
LBC2992307,Gardena,CA,90248,USA,Fort Worth,TX,76102,USA,9/1/2011,125,550,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,4094.88,0,
SBC2992819,Camarillo,CA,93012-8630,USA,Waterbury,VT,05676,USA,9/1/2011,77.5,350,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,2381.17,0,
NSH2990190,Temecula,CA,92590,USA,Hendersonville,NC,28791,USA,9/1/2011,70,194,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,1250.59,0,
NSH2990268,Temecula,CA,92590,USA,Greenwood,IN,46143,USA,9/1/2011,70,1376,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,7280.18,0,
SBC2991671,Newbury Park,CA,91320-6020,USA,Ocala,FL,34474-9320,USA,9/1/2011,60,879,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,6785.58,0,
PSD2991706,MONTEREY PARK,CA,91754,USA,WHITE BEAR LAKE,MN,55110,USA,9/1/2011,85,200,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,1260.02,0,
KAS2888246,Corona,CA,92880,USA,Miami,FL,33178,USA,9/1/2011,70,200,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,1686.72,0,
SGA2992283,Anaheim,CA,92805,USA,Rockford,IL,61108,USA,9/1/2011,100,650,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,4755.01,0,
KAS2888612,Corona,CA,92880,USA,Chatham,NY,12037,USA,9/1/2011,100,130,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,1546.12,0,
KAS2992531,COMPTON,CA,90220,USA,NORTH TRURO,MA,02652,USA,9/1/2011,70,228,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,2102.73,0,
SBC2993028,GOLETA,CA,93117,USA,DORAL,FL,33172,USA,9/1/2011,50,365,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,2484.91,0,
SBC2993124,GOLETA,CA,93117,USA,AUSTIN,TX,78758,USA,9/1/2011,85,550,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,2688.24,0,
PSD2992878,Baldwin Park,CA,91706,USA,Dlazhe,KS,66061,USA,9/1/2011,150,350,FALSE,,(2782672995,3023,0),Cost Beaver Express,Beaver Express,1,3936.12,0,
FAR2991668,ONTARIO,CA,91761,USA,Mankato,MN,56001,USA,9/1/2011,70,760,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,4955.66,0,
LBC2992736,Torrance,CA,90502,USA,Ft Lauderdale,FL,33309,USA,9/1/2011,55,935,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,7186.98,0,
SBL2992795,Tustin,CA,92780,USA,BALTIMORE,MD,21237,USA,9/1/2011,55,1100,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,11479.07,0,
MG2990016,VENTURA,CA,93003,USA,LEXINGTON,NC,27295-8524,USA,9/1/2011,60,5200,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,29588.3,0,
GRR2991939,Rancho Dominguez,CA,90220,USA,Zeeland,MI,49464,USA,9/1/2011,100,1030,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,8973.45,0,
KAS2992072,San Clemente,CA,92672,USA,Sequine,TX,78155,USA,9/1/2011,92.5,168,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,953.7,0,
SSI2992926,Barstow,CA,92311,USA,Harvey Lake,PA,18618,USA,9/1/2011,55,1125,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,9351.21,0,
KAS2993064,Industry,CA,91744,USA,LAREDO,TX,78045,USA,9/1/2011,92.5,240,FALSE,,(466914120,3023,0),Cost Southwestern Motor Transport,Southwestern Motor Transport,1,1971.07,0,
KAS2993264,San Clemente,CA,92672,USA,Perrysburg,OH,43551,USA,9/1/2011,92.5,174,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,1091.4,0,
KAS2993265,San Clemente,CA,92672,USA,Stewart,FL,34997,USA,9/1/2011,92.5,188,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,4,1739.65,0,
KAS2993136,Santee,CA,92071-4448,USA,Oakwood Village,OH,44146,USA,9/1/2011,65,390,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,2309.13,0,
SFE2993020,Valencia,CA,91355,USA,Carrolton,GA,30117,USA,9/1/2011,70,490,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,3867.74,0,
KAS2993073,Brea,CA,92821-3106,USA,Minneapolis,MN,55416,USA,9/1/2011,60,470,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,3242.35,0,
FVD2991609,Santa Clarita,CA,91350,USA,Streetsboro,OH,44241,USA,9/2/2011,150,710,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,12297.68,0,
RIC2992447,Vista,CA,92081,USA,222 Merchandise Mart Plaza,IL,60654,USA,9/2/2011,125,5081,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,40867.98,0,
SBC2995390,CAMARILLO,CA,93012,USA,Lexington Park,MD,20653,USA,9/2/2011,92.5,273,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,3662.72,0,
SFW2891721,Camarillo,CA,93012,USA,Elkridge,MD,21075,USA,9/2/2011,125,750,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,13285.09,0,
SBC2995638,Oxnard,CA,93030,USA,Longview,TX,75602,USA,9/2/2011,70,519,FALSE,,(2782672995,3023,0),Cost Beaver Express,Beaver Express,1,2728.35,0,
SBC2995644,Oxnard,CA,93030,USA,Chicago,IL,60630,USA,9/2/2011,70,1036,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,6260.37,0,
SAC3011181,Rancho Cucamonga,CA,91730,USA,CARROLLTON,GA,30117,USA,9/2/2011,70,370,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,3041.11,0,
KAS2994305,South El Monte,CA,91733,USA,SIKESTON,MO,63801,USA,9/2/2011,60,385,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,3921.83,0,
FVD2991450,Santa Clarita,CA,91350,USA,Streetsboro,OH,44241,USA,9/2/2011,55,700,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,4373.79,0,
SEA2959453,Rancho Dominguez,CA,90220,USA,FAYETTEVILLE,NC,28301,USA,9/2/2011,100,990,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,10024.06,0,
10Y2988810,City of Industry,CA,91744,USA,Bolingbrook,IL,60440,USA,9/2/2011,150,370,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,3529.01,0,
SAC2990246,Rancho Cucamonga,CA,91730,USA,HOLLAND,MI,49424,USA,9/2/2011,70,704,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,4,4456.4,0,
LBC2991055,Torrance,CA,90501,USA,Topeka,KS,66409,USA,9/2/2011,70,8100,FALSE,,(2782672995,3023,0),Cost Beaver Express,Beaver Express,1,82662.8,0,
SBC2991074,MOORPARK,CA,93021,USA,MANCHESTER,NH,03103,USA,9/2/2011,150,241,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,3078.69,0,
SBC2991121,MOORPARK,CA,93021,USA,MONTGOMERY,NY,12549,USA,9/2/2011,125,240,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,3100.25,0,
LBC2991493,LOS ANGELES,CA,90025,USA,ENGLEWOOD CLIFFS,NJ,07632,USA,9/2/2011,70,550,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,5766.62,0,
GRR2991701,LA PUENTE,CA,91746,USA,Grand Rapids,MI,49505-6011,USA,9/2/2011,85,580,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,5002.86,0,
10Y2992144,LOS ANGELES,CA,90058,USA,ROCK ISLAND,IL,61201,USA,9/2/2011,85,1500,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,9587.95,0,
KAS2992271,TORRANCE,CA,90501,USA,ORCHARD PARK,NY,14127,USA,9/2/2011,77.5,2180,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,23539.68,0,
SEA2992399,Anaheim,CA,92806,USA,Naples,FL,34120,USA,9/2/2011,150,236,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,5041.78,0,
SBC2992632,SIMI VALLEY,CA,93065,USA,Lafayette,IN,47905,USA,9/2/2011,250,2650,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,83493.53,0,
KAS2992783,Industry,CA,91748,USA,WINDSOR MILL,MD,21244,USA,9/2/2011,70,728,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,10452.84,0,
10Y2992919,Compton,CA,90220,USA,New Bedford,MA,02745,USA,9/2/2011,92.5,1125,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,9585.21,0,
MKE2993025,Pacoima,CA,91331,USA,Rock Ford,IL,61101,USA,9/2/2011,70,429,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,2811.28,0,
KAS2993203,Anaheim,CA,92806,USA,MIAMI,FL,33177,USA,9/2/2011,100,200,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,2256.87,0,
10Y2993217,Commerce,CA,90040,USA,Bettendorf,IA,52722,USA,9/2/2011,100,642,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,5906.5,0,
SAC2993235,Torrance,CA,90502,USA,BLUE SPRINGS,MO,64015,USA,9/2/2011,65,4620,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,49122.08,0,
LAS2993239,Santa Ana,CA,92707,USA,Alvin,TX,77511,USA,9/2/2011,70,2744,FALSE,,(466914120,3023,0),Cost Southwestern Motor Transport,Southwestern Motor Transport,1,19261.89,0,
FAR2993438,LOS ANGELES,CA,90021,USA,BENSON,MN,56215,USA,9/2/2011,70,400,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,3137.45,0,
FAR2993467,Santa Fe Springs,CA,90670,USA,MINNEAPOLIS,MN,55401,USA,9/2/2011,50,268,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,2110.53,0,
AGM2993584,Goleta,CA,93117,USA,BUFORD,GA,30518,USA,9/2/2011,92.5,370,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,3500.83,0,
NSH2993636,LA PUENTE,CA,91744,USA,CLARKSVILLE,TN,37042,USA,9/2/2011,0,314,FALSE,,,,,0,0,0,Rating process completed without errors, but returned zero results.
MOD2993660,Rancho Dominguez,CA,90220,USA,COUNCIL BLUFFS,IA,51501,USA,9/2/2011,60,1159,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,6771.2,0,
HAR2993679,Thousand Palms,CA,92276,USA,Crystal Lake,IL,60014,USA,9/2/2011,92.5,1880,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,13029.13,0,
HOU2993956,San Clemente,CA,92673,USA,Conroe,TX,77303,USA,9/2/2011,110,966,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,9453.53,0,
DEN2994047,Sun Valley,CA,91352,USA,Laredo,TX,78045,USA,9/2/2011,110,1360,FALSE,,(466914120,3023,0),Cost Southwestern Motor Transport,Southwestern Motor Transport,1,15669.81,0,
SBC2994061,COMMERCE,CA,90022,USA,NASHVILLE,TN,37243,USA,9/2/2011,85,250,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,2402.89,0,
KAS2994119,Ontario,CA,91761,USA,SANFORD,NC,27331,USA,9/2/2011,150,2979,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,53459.87,0,
SPR2994189,NORTH HOLLYWOOD,CA,91605,USA,Laredo,TX,78041,USA,9/2/2011,50,700,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,4254.84,0,
MMM2994201,Chula Vista,CA,91910,USA,NEW BERLIN,WI,53151,USA,9/2/2011,92.5,1300,FALSE,,(605264608,3023,0),Cost US Special,US Special,1,11075.42,0,
SAC2994318,Rancho Cucamonga,CA,91730,USA,OCALA,FL,34474,USA,9/2/2011,70,317,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,3488.85,0,
KAS2994342,Placentia,CA,92870,USA,Lindenhurst,NY,11757,USA,9/2/2011,70,425,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,6559.16,0,
SAC2994349,Rancho Cucamonga,CA,91730,USA,JACKSONVILLE,FL,32210,USA,9/2/2011,70,598,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,6631.93,0,
GCS2994393,San Juan Capistrano,CA,92675,USA,Davenport,IA,52801,USA,9/2/2011,70,982,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,5986.55,0,
KAS2994442,Garden Grove,CA,92843-1128,USA,Miami,FL,33122,USA,9/2/2011,92.5,3600,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,43939.81,0,
NSH2994466,San Diego,CA,92121,USA,GLEN ALLEN,VA,23060,USA,9/2/2011,250,150,FALSE,,(3064276734,3023,0),Cost Vitran NEW,Vitran,1,8378.38,0,
KAS2994474,Redlands,CA,92374,USA,BROOKLYN,NY,11238,USA,9/2/2011,175,1403,FALSE,,(4397502368,3023,0),Cost Estes NEW,Estes Express Lines,1,47427.3,0,
NHQ5404528,Paramount,CA,90723,USA,Malden,MA,02148,USA,9/2/2011,50,744,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,6881.52,0,
AEA2890617,Corona,CA,92879,USA,Jacksonville,FL,32206,USA,9/2/2011,60,755,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,7610.23,0,
PSD2994558,GLENDALE,CA,91201,USA,NEW FRANKEN,WI,54229,USA,9/2/2011,150,434,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,6264.79,0,
SBC2994570,AGOURA HILLS,CA,91301,USA,MAGNOLIA,NJ,08049,USA,9/2/2011,65,520,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,6175.72,0,
KAS2994591,Carlsbad,CA,92010,USA,VIRGINIA BEACH,VA,23451,USA,9/2/2011,300,100,FALSE,,(1078645387,3023,0),Cost Old Dominion,Old Dominion,1,5784.62,0,
MKE2994596,COSTA MESA,CA,92627,USA,FRIENDSWOOD,TX,77546,USA,9/2/2011,85,200,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,1301.8,0,
SBC2994610,MOORPARK,CA,93021,USA,GAINESVILLE,GA,30501,USA,9/2/2011,150,292,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,3313.61,0,
LBC2994616,Torrance,CA,90501,USA,BUFFALO GROVE,IL,60089,USA,9/2/2011,85,1040,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,7681.1,0,
SBC2994641,MOORPARK,CA,93021,USA,LOXLEY,AL,36551,USA,9/2/2011,150,796,FALSE,,(2198427542,3023,0),Cost DTI,Drug Transport LTL,1,9098.93,0,
SBC2994666,Simi Valley,CA,93065,USA,Akron,OH,44319,USA,9/2/2011,77.5,100,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,1063.35,0,
SFWQ5403825,BALDWIN PARK,CA,91706,USA,CARROLLTON,TX,75006,USA,9/2/2011,85,1250,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,8285.27,0,
SBC2994678,Simi Valley,CA,93065,USA,Branchburg,NJ,08876,USA,9/2/2011,77.5,450,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,5577.81,0,
SSI2994684,Palm Springs,CA,92264,USA,MANASQUAN,NJ,08736,USA,9/2/2011,110,250,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,4480.35,0,
PDN2994699,Glendale,CA,91204,USA,MIAMI,FL,33142,USA,9/2/2011,100,258,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,3339.15,0,
MMM2994714,Temple City,CA,91780,USA,New Berlin,WI,53151,USA,9/2/2011,150,1307,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,15218.24,0,
KAS2994727,Sun Valley,CA,91352,USA,WADSWORTH,OH,44281,USA,9/2/2011,70,900,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,2,6949.49,0,
KAS2994732,City of Industry,CA,91748,USA,BALTIMORE,MD,21223,USA,9/2/2011,100,810,FALSE,,(1265062463,3023,0),Cost Xpress Global Systems,Xpress Global,1,18272.65,0,
KAS2994748,Santa Ana,CA,92704,USA,ARLINGTON  HEIGHTS,IL,60004,USA,9/2/2011,55,651,FALSE,,(866420427,3023,0),Cost Lakeville,Lakeville Motor Express,1,4982.91,0,
SBC2994749,MOORPARK,CA,93021,USA,PRINCETON,IL,61356,USA,9/2/2011,150,769,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,9080.97,0,
PSD2994752,Arcadia,CA,91006,USA,Poughkeepsie,NY,12603,USA,9/2/2011,150,250,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,4088.1,0,
PSD2994778,South El Monte,CA,91733,USA,NAPERVILLE,IL,60540,USA,9/2/2011,150,900,FALSE,,(597875020,3023,0),Cost Dohrn,Dohrn,1,10702.24,0,
SBC2994782,MOORPARK,CA,93021,USA,PRINCE GEORGE,VA,23875,USA,9/2/2011,150,444,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,13867.06,0,
BNS2890927,Santa Ana,CA,92707,USA,Holbrook,MA,02343,USA,9/2/2011,70,2002,FALSE,,(3056429246,3023,0),Cost Land Air Express,Land Air Express,1,20037.27,0,
OAK2890955,CARSON,CA,90745,USA,WEST CHESTER,OH,45069,USA,9/2/2011,150,4360,FALSE,,(466908627,3023,0),Cost UPS Freight US,UPS Freight,1,102448.42,0,
LBC2994916,Carson,CA,90746,USA,MIAMI,FL,33166,USA,9/2/2011,70,562,FALSE,,(3114690270,3023,0),Cost Benton Express,Benton Express,1,6919.94,0,
